Demographic,Mean Scale Score
Hispanic,690
White,s
Asian,692
Black,677
Hispanic,694
White,s
Asian,694
Black,686
Hispanic,686
White,s
Asian,699
Black,689
Hispanic,684
White,s
Asian,693
Black,676
Hispanic,672
White,s
Asian,695
Black,701
Hispanic,697
White,s
Asian,702
Black,s
Hispanic,693
Asian,696
Black,669
Hispanic,677
White,s
Asian,699
Black,s
Hispanic,688
White,s
Asian,697
Black,675
Hispanic,689
White,s
Asian,696
Black,694
Hispanic,688
White,678
Asian,699
Black,691
Hispanic,686
White,s
Asian,701
Black,687
Hispanic,685
White,s
Asian,700
Black,690
Hispanic,700
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,695
Black,692
Hispanic,688
White,s
Asian,699
Black,691
Hispanic,694
White,s
Asian,690
Black,691
Hispanic,685
White,682
Asian,705
Black,680
Hispanic,695
White,703
Asian,710
Black,700
Hispanic,703
White,712
Asian,714
Black,715
Hispanic,701
White,720
Asian,713
Black,706
Hispanic,697
White,681
Asian,696
Black,689
Hispanic,687
White,697
Asian,693
Black,s
Hispanic,687
White,688
Asian,695
Black,672
Hispanic,687
White,686
Asian,695
Black,685
Hispanic,684
White,676
Asian,709
Black,687
Hispanic,689
White,696
Asian,722
Black,682
Hispanic,705
White,704
Asian,714
Black,700
Hispanic,695
White,711
Asian,714
Black,700
Hispanic,698
White,684
Asian,704
Black,697
Hispanic,689
White,694
Asian,693
Black,681
Hispanic,676
White,697
Asian,706
Black,680
Hispanic,686
White,697
Asian,694
Black,687
Hispanic,680
White,683
Asian,708
Black,685
Hispanic,698
White,700
Asian,701
Black,681
Hispanic,692
White,695
Asian,708
Black,689
Hispanic,692
White,708
Asian,719
Black,697
Hispanic,698
White,686
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,707
Black,692
Hispanic,693
White,697
Asian,706
Black,696
White,s
Hispanic,691
White,689
Asian,711
Black,691
Hispanic,685
White,s
Asian,715
Black,703
Hispanic,704
White,713
Asian,703
Black,695
Hispanic,690
White,s
Asian,708
Black,694
Hispanic,699
White,s
Asian,701
Black,687
Hispanic,685
White,s
Asian,688
Black,s
Hispanic,687
White,s
Asian,693
Black,686
Hispanic,687
White,s
Asian,703
Black,668
Hispanic,682
White,s
Asian,709
Black,687
Hispanic,692
White,s
Asian,697
Black,697
Hispanic,686
White,697
Asian,708
Black,696
Hispanic,688
White,s
Asian,692
Black,681
Hispanic,684
White,s
Asian,699
Black,s
Hispanic,680
White,s
Asian,700
Black,683
Hispanic,690
White,s
Asian,701
Black,706
Hispanic,685
White,688
Asian,703
Black,683
Hispanic,686
White,s
Asian,705
Black,669
Hispanic,688
White,s
Asian,708
Black,s
Hispanic,697
White,s
Asian,700
Black,679
Hispanic,688
White,s
Asian,698
Black,688
Hispanic,689
White,s
Asian,711
Black,679
Hispanic,694
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,695
Black,688
Hispanic,685
White,683
Asian,702
Black,683
Hispanic,691
White,s
Asian,693
Black,661
Hispanic,674
White,673
Asian,685
Black,s
Hispanic,672
White,s
Asian,694
Black,685
Hispanic,696
White,s
Asian,699
Black,688
Hispanic,676
White,s
Asian,706
Black,707
Hispanic,692
White,686
Asian,694
Black,683
Hispanic,681
Asian,690
Black,s
Hispanic,688
White,s
Asian,686
Black,s
Hispanic,679
White,660
Asian,696
Black,s
Hispanic,679
White,668
Asian,686
Black,668
Hispanic,667
White,673
Asian,703
Black,689
Hispanic,694
White,679
Asian,691
Black,678
Hispanic,670
White,s
Asian,694
Black,690
Hispanic,680
White,690
Asian,706
Black,696
Hispanic,687
White,s
Asian,673
Black,664
Hispanic,665
White,s
Asian,689
Black,664
Hispanic,670
White,655
Asian,685
Black,660
Hispanic,676
White,681
Asian,696
Black,675
Hispanic,684
White,686
Asian,698
Black,684
Hispanic,685
White,682
Asian,705
Black,690
Hispanic,685
White,s
Asian,701
Black,694
Hispanic,685
White,690
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,698
Black,687
Hispanic,682
White,685
Asian,698
Black,696
Hispanic,687
White,686
Asian,695
Black,713
Hispanic,695
White,705
Asian,703
Black,s
Hispanic,706
White,730
Asian,703
Black,s
Hispanic,705
White,s
Asian,720
Black,s
Hispanic,708
White,733
Asian,682
Black,s
Hispanic,704
White,710
Asian,702
Black,689
Hispanic,694
White,705
Asian,693
Black,689
Hispanic,696
White,719
Asian,726
Black,692
Hispanic,696
White,693
Asian,707
Black,698
Hispanic,701
White,685
Asian,719
Black,s
Hispanic,703
White,701
Asian,718
Black,696
Hispanic,707
White,s
Asian,713
Black,s
Hispanic,694
White,708
Asian,701
Black,s
Hispanic,704
White,707
Asian,710
Black,697
Hispanic,704
White,714
Asian,696
Black,s
Hispanic,677
White,702
Asian,712
Black,707
Hispanic,692
White,692
Asian,704
Black,718
Hispanic,700
White,s
Asian,706
Black,s
Hispanic,697
White,706
Asian,706
Black,697
Hispanic,698
White,s
Asian,714
Black,s
Hispanic,698
White,711
Asian,719
Black,s
Hispanic,719
White,717
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,705
Black,692
Hispanic,699
White,708
Asian,707
Black,694
Hispanic,707
White,717
Asian,701
Black,678
Hispanic,688
White,671
Asian,715
Black,698
Hispanic,698
White,712
Asian,691
Black,706
Hispanic,686
White,681
Asian,696
Black,694
Hispanic,680
White,s
Asian,695
Black,686
Hispanic,685
White,s
Asian,692
Black,691
Hispanic,683
White,s
Asian,692
Black,688
Hispanic,682
White,694
Asian,695
Black,673
Hispanic,685
White,s
Asian,702
Black,669
Hispanic,691
White,s
Asian,707
Black,680
Hispanic,689
White,s
Asian,710
Black,695
Hispanic,686
White,689
Asian,710
Black,688
Hispanic,683
White,s
Asian,709
Black,671
Hispanic,688
White,s
Asian,707
Black,700
Hispanic,688
White,s
Asian,694
Black,665
Hispanic,671
White,693
Asian,694
Black,663
Hispanic,683
White,672
Asian,699
Black,666
Hispanic,684
White,s
Asian,705
Black,692
Hispanic,687
White,s
Asian,691
Black,682
Hispanic,678
White,s
Asian,703
Black,690
Hispanic,680
White,s
Asian,710
Black,692
Hispanic,689
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,702
Black,686
Hispanic,684
White,692
Asian,702
Black,693
Hispanic,686
White,698
Asian,687
Black,670
Hispanic,s
Asian,s
Black,686
Hispanic,694
Asian,694
Black,680
Hispanic,696
White,s
Asian,692
Black,691
Hispanic,666
Asian,699
Black,679
Hispanic,685
White,s
Asian,683
Black,670
Hispanic,676
Asian,691
Black,682
Hispanic,687
White,s
Asian,662
Black,665
Hispanic,s
Asian,676
Black,685
Hispanic,s
Asian,s
Black,684
Hispanic,667
Asian,696
Black,674
Hispanic,705
White,s
Asian,677
Black,681
Hispanic,s
Asian,683
Black,674
Hispanic,672
White,s
Asian,690
Black,668
Hispanic,685
White,s
Asian,698
Black,658
Hispanic,s
White,s
White,s
Asian,706
Black,683
Hispanic,s
Asian,693
Black,670
Hispanic,s
Asian,687
Black,675
Hispanic,697
Asian,688
Black,676
Hispanic,688
White,s
Asian,679
Black,676
Hispanic,s
White,s
Asian,691
Black,676
Hispanic,674
White,s
Asian,668
Black,680
Hispanic,674
Asian,s
Black,677
Hispanic,s
White,s
Asian,s
Black,687
Hispanic,s
Asian,693
Black,677
Hispanic,s
Asian,686
Black,684
Hispanic,682
Asian,687
Black,672
Hispanic,684
Asian,700
Black,696
Hispanic,s
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,683
Black,673
Hispanic,678
White,s
Asian,692
Black,680
Hispanic,680
White,678
Asian,698
Black,s
Hispanic,687
White,712
Asian,708
Black,s
Hispanic,692
White,695
Asian,721
Black,s
Hispanic,692
White,s
Asian,712
Black,s
Hispanic,698
White,696
Asian,715
Black,s
Hispanic,699
White,s
Asian,697
Black,s
Hispanic,690
White,s
Asian,704
Black,s
Hispanic,694
White,s
Asian,681
Black,s
Hispanic,678
White,704
Asian,702
Black,s
Hispanic,685
White,705
Asian,700
Black,s
Hispanic,680
White,674
Asian,708
Black,s
Hispanic,688
White,s
Asian,717
Black,s
Hispanic,698
White,s
Asian,714
Black,s
Hispanic,694
White,s
Asian,701
Black,s
Hispanic,693
White,s
Asian,685
Black,649
Hispanic,675
White,668
Asian,686
Black,s
Hispanic,680
White,705
Asian,721
Black,s
Hispanic,696
White,s
Asian,694
Black,679
Hispanic,689
White,687
Asian,708
Black,s
Hispanic,685
White,s
Asian,715
Black,664
Hispanic,693
White,s
Asian,713
Black,s
Hispanic,694
White,723
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,709
Black,674
Hispanic,692
White,707
Asian,706
Black,672
Hispanic,694
White,699
Asian,692
Black,684
Hispanic,690
White,s
Asian,700
Black,695
Hispanic,688
White,s
Asian,705
Black,682
Hispanic,694
White,s
Asian,705
Black,700
Hispanic,702
White,s
Asian,696
Black,687
Hispanic,709
White,711
Asian,692
Black,688
Hispanic,689
White,s
Asian,692
Black,685
Hispanic,689
White,689
Asian,687
Black,664
Hispanic,680
White,s
Asian,701
Black,676
Hispanic,693
White,s
Asian,710
Black,709
Hispanic,699
White,706
Asian,717
Black,683
Hispanic,707
White,s
Asian,703
Black,687
Hispanic,696
White,s
Asian,691
Black,677
Hispanic,691
White,687
Asian,693
Black,678
Hispanic,686
White,684
Asian,688
Black,675
Hispanic,664
White,s
Asian,706
Black,678
Hispanic,692
White,s
Asian,699
Black,694
Hispanic,690
White,s
Asian,701
Black,696
Hispanic,693
White,s
Asian,701
Black,677
Hispanic,690
White,s
Asian,694
Black,673
Hispanic,692
White,s
Asian,692
Black,679
Hispanic,690
White,690
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,692
Black,680
Hispanic,690
White,689
Asian,692
Black,680
Hispanic,689
White,688
Asian,s
Black,670
Hispanic,666
White,s
Asian,s
Black,682
Hispanic,679
White,s
Asian,s
Black,669
Hispanic,674
Asian,s
Black,689
Hispanic,696
White,s
Asian,s
Black,699
Hispanic,699
White,s
Asian,s
Black,678
Hispanic,678
Asian,s
Black,682
Hispanic,682
White,s
Asian,674
Black,672
Hispanic,660
White,s
Asian,s
Black,675
Hispanic,660
White,s
Asian,s
Black,665
Hispanic,660
Asian,s
Black,679
Hispanic,676
White,s
Asian,s
Black,674
Hispanic,690
White,s
Asian,s
Black,679
Hispanic,681
White,s
Asian,s
Black,680
Hispanic,678
White,s
Asian,s
Black,655
Hispanic,654
White,s
Asian,685
Black,666
Hispanic,659
White,s
Asian,s
Black,661
Hispanic,652
White,s
Asian,s
Black,674
Hispanic,665
Asian,s
Black,665
Hispanic,675
Asian,s
Black,674
Hispanic,683
White,s
Asian,s
Black,680
Hispanic,672
White,s
Asian,s
Black,649
Hispanic,641
White,s
Black,651
Hispanic,659
White,s
Asian,s
Black,654
Hispanic,658
White,s
Asian,s
Black,666
Hispanic,659
White,s
Asian,s
Black,666
Hispanic,666
Asian,s
Black,656
Hispanic,669
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,690
Black,675
Hispanic,680
White,s
Asian,709
Black,681
Hispanic,677
White,690
Asian,s
Black,660
Hispanic,669
White,s
Asian,s
Black,669
Hispanic,672
White,s
Asian,s
Black,670
Hispanic,685
White,s
Asian,s
Black,672
Hispanic,673
White,s
Asian,s
Black,680
Hispanic,681
White,s
Asian,s
Black,669
Hispanic,672
White,s
Asian,s
Black,677
Hispanic,677
White,s
Asian,s
Black,659
Hispanic,670
White,s
Asian,s
Black,660
Hispanic,676
White,s
Asian,s
Black,665
Hispanic,658
Asian,s
Black,676
Hispanic,677
White,s
Asian,s
Black,667
Hispanic,671
White,s
Asian,s
Black,670
Hispanic,678
Asian,s
Black,671
Hispanic,668
White,s
Asian,s
Black,654
Hispanic,649
White,s
Asian,s
Black,656
Hispanic,662
White,s
Asian,s
Black,659
Hispanic,669
Asian,s
Black,666
Hispanic,672
Asian,s
Black,658
Hispanic,662
White,s
Asian,s
Black,673
Hispanic,676
White,s
Asian,s
Black,679
Hispanic,679
White,s
Asian,s
Black,643
Hispanic,637
Asian,s
Black,640
Hispanic,647
Asian,s
Black,644
Hispanic,640
White,s
Asian,s
Black,657
Hispanic,668
Asian,s
Black,654
Hispanic,658
Black,669
Hispanic,680
White,s
Asian,s
Black,673
Hispanic,676
White,s
Asian,s
Black,637
Hispanic,632
White,s
Asian,s
Black,647
Hispanic,643
Asian,s
Black,646
Hispanic,651
White,s
Asian,s
Black,662
Hispanic,659
White,s
Asian,s
Black,648
Hispanic,660
Asian,s
Black,654
Hispanic,658
Black,659
Hispanic,669
White,s
Asian,s
Black,637
Hispanic,635
White,s
Asian,s
Black,646
Hispanic,643
Asian,s
Black,649
Hispanic,658
White,s
Asian,s
Black,655
Hispanic,653
White,s
Asian,s
Black,657
Hispanic,654
Asian,s
Black,655
Hispanic,657
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,674
Black,665
Hispanic,669
White,684
Asian,677
Black,669
Hispanic,671
White,680
Asian,s
Black,689
Hispanic,692
White,s
Asian,s
Black,682
Hispanic,710
White,s
Asian,s
Black,683
Hispanic,685
White,s
Black,690
Hispanic,676
White,s
Asian,s
Black,678
Hispanic,670
White,s
Asian,s
Black,685
Hispanic,688
White,s
Asian,s
Black,696
Hispanic,695
Black,684
Hispanic,668
White,s
Asian,s
Black,678
Hispanic,687
White,s
Asian,s
Black,675
Hispanic,695
White,s
Asian,s
Black,686
Hispanic,685
White,s
Asian,s
Black,710
Hispanic,686
White,s
Asian,s
Black,684
Hispanic,667
White,s
Asian,s
Black,680
Hispanic,676
White,s
Asian,726
Black,668
Hispanic,691
White,s
Black,682
Hispanic,676
White,s
Asian,s
Black,672
Hispanic,660
White,s
Asian,s
Black,708
Hispanic,691
White,s
Asian,s
Black,669
Hispanic,660
White,s
Asian,s
Black,700
Hispanic,686
White,s
Asian,s
Black,681
Hispanic,661
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,703
Black,690
Hispanic,680
White,678
Asian,704
Black,684
Hispanic,676
White,s
Asian,692
Black,663
Hispanic,678
White,671
Asian,695
Black,675
Hispanic,688
White,s
Asian,696
Black,676
Hispanic,694
White,s
Asian,703
Black,691
Hispanic,689
White,713
Asian,696
Black,695
Hispanic,693
White,s
Asian,695
Black,693
Hispanic,689
White,689
Asian,697
Black,698
Hispanic,690
White,706
Asian,695
Black,682
Hispanic,674
White,675
Asian,701
Black,675
Hispanic,683
White,686
Asian,699
Black,686
Hispanic,693
White,s
Asian,708
Black,s
Hispanic,705
White,s
Asian,707
Black,682
Hispanic,694
White,724
Asian,700
Black,700
Hispanic,694
White,s
Asian,708
Black,678
Hispanic,690
White,695
Asian,694
Black,682
Hispanic,686
White,681
Asian,698
Black,675
Hispanic,683
White,681
Asian,701
Black,690
Hispanic,692
White,697
Asian,698
Black,694
Hispanic,694
White,s
Asian,700
Black,694
Hispanic,699
White,691
Asian,695
Black,692
Hispanic,687
White,709
Asian,701
Black,692
Hispanic,694
White,s
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,
Black,
Hispanic,
White,
Asian,697
Black,695
Hispanic,690
White,697
Asian,702
Black,689
Hispanic,691
White,697
Asian,s
Black,670
Hispanic,s
White,699
Asian,s
Hispanic,686
White,709
Asian,s
Black,s
Hispanic,714
White,708
Asian,s
Black,s
Hispanic,s
White,706
Asian,s
Hispanic,684
White,706
Asian,s
Black,s
Hispanic,s
White,700
Asian,s
Black,s
Hispanic,693
White,695
Asian,s
Black,s
Hispanic,688
White,705
Asian,s
Black,665
Hispanic,s
White,711
Asian,s
Black,s
Hispanic,s
White,708
Asian,s
Hispanic,711
White,714
Asian,s
Black,s
Hispanic,s
White,703
Asian,s
Hispanic,695
White,715
Asian,s
Black,s
Hispanic,s
White,716
Asian,s
Black,s
Hispanic,s
White,699
Asian,s
Black,s
Hispanic,698
White,704
Asian,s
Black,660
Hispanic,s
White,696
Asian,s
Black,s
Hispanic,693
White,705
Asian,s
Black,s
Hispanic,694
White,705
Asian,s
Black,s
Hispanic,s
White,706
Asian,s
Black,s
Hispanic,678
White,704
Black,s
Hispanic,s
White,673
Asian,s
Black,s
Hispanic,s
White,678
Asian,s
Black,s
Hispanic,s
White,677
Black,s
Hispanic,s
White,696
Asian,s
Black,s
Hispanic,s
White,681
Black,s
Hispanic,686
White,685
Black,s
Hispanic,s
White,692
Asian,s
Black,597
White,650
Black,s
Hispanic,s
White,678
Asian,s
Black,s
Hispanic,s
White,666
Asian,s
Black,s
Hispanic,s
White,676
Asian,s
Black,s
Hispanic,s
White,679
Asian,s
Black,s
Hispanic,s
White,685
Black,s
Hispanic,686
White,680
Asian,s
Black,617
White,668
Black,s
Hispanic,s
White,668
Asian,s
Black,s
Hispanic,s
White,674
Asian,s
Black,s
Hispanic,s
